,index,type_,path,rms,power,mean_frequency
561,561,The sound of badminton,silence-removal/noises_without_silence/badminton5.wav,42.6069375,27.55,233.33333333333331
562,562,The sound of skiing,silence-removal/noises_without_silence/skiing1.wav,39.174125,32.51,188.41552734375
563,563,The sound of skiing,silence-removal/noises_without_silence/skiing2.wav,12.2235,34.06,188.46153846153842
564,564,The sound of skiing,silence-removal/noises_without_silence/skiing3.wav,30.862,28.78,166.88232421875
565,565,The sound of skiing,silence-removal/noises_without_silence/skiing4.wav,27.323875,24.55,185.29411764705884
566,566,The sound of skiing,silence-removal/noises_without_silence/skiing5.wav,21.18175,30.38,190.08620689655172
567,567,The sound of dumbbells,silence-removal/noises_without_silence/dumbbells1.wav,6.017,36.08,364.46280991735534
568,568,The sound of dumbbells,silence-removal/noises_without_silence/dumbbells2.wav,0.7985625,42.01,355.64516129032256
569,569,The sound of dumbbells,silence-removal/noises_without_silence/dumbbells3.wav,1.15425,18.95,333.7646484375
570,570,The sound of dumbbells,silence-removal/noises_without_silence/dumbbells4.wav,1.6143125,25.89,109.42928039702234
571,571,The sound of dumbbells,silence-removal/noises_without_silence/dumbbells5.wav,13.243875,41.86,150.732421875
572,572,The sound of the referee's whistle,silence-removal/noises_without_silence/referee_whistle1.wav,1.30375,24.52,131.64179104477608
573,573,The sound of the referee's whistle,silence-removal/noises_without_silence/referee_whistle2.wav,0.7695625,21.28,91.51611328125
574,574,The sound of the referee's whistle,silence-removal/noises_without_silence/referee_whistle3.wav,1.2965,17.97,118.54838709677419
575,575,The sound of the referee's whistle,silence-removal/noises_without_silence/referee_whistle4.wav,0.7875625,15.1,92.24290635850694
576,576,The sound of the referee's whistle,silence-removal/noises_without_silence/referee_whistle5.wav,3.2256875,16.49,123.81591796875
577,577,The sounds of the gym,silence-removal/noises_without_silence/gym1.wav,91.8029375,31.07,260.94674556213016
578,578,The sounds of the gym,silence-removal/noises_without_silence/gym2.wav,90.533375,35.6,292.0529801324504
579,579,The sounds of the gym,silence-removal/noises_without_silence/gym3.wav,91.196,34.8,265.6626506024097
580,580,The sounds of the gym,silence-removal/noises_without_silence/gym4.wav,139.3945625,20.65,208.0188679245283
581,581,The sounds of the gym,silence-removal/noises_without_silence/gym5.wav,44.585125,43.28,284.51612903225805
582,582,The sound of fencing,silence-removal/noises_without_silence/fencing1.wav,25.56,39.67,177.10843373493978
583,583,The sound of fencing,silence-removal/noises_without_silence/fencing2.wav,14.2289375,37.4,150.732421875
584,584,The sound of fencing,silence-removal/noises_without_silence/fencing3.wav,59.2514375,33.46,154.1958041958042
585,585,The sound of fencing,silence-removal/noises_without_silence/fencing4.wav,61.1209375,39.42,173.62204724409452
586,586,The sound of fencing,silence-removal/noises_without_silence/fencing5.wav,36.61375,28.68,175.0
587,587,Iron,silence-removal/noises_without_silence/Iron1.wav,58.432125,28.2,263.78173828125
588,588,Iron,silence-removal/noises_without_silence/Iron2.wav,39.78575,37.62,272.22222222222223
589,589,Iron,silence-removal/noises_without_silence/Iron3.wav,48.6411875,44.24,213.0434782608696
590,590,Iron,silence-removal/noises_without_silence/Iron4.wav,107.1363125,24.65,250.5681818181818
591,591,Iron,silence-removal/noises_without_silence/Iron5.wav,12.8561875,25.67,139.9658203125
592,592,The sound of chess,silence-removal/noises_without_silence/chess3.wav,3.7138125,29.23,156.11572265625
593,593,The sound of chess,silence-removal/noises_without_silence/chess4.wav,26.1010625,27.7,180.7377049180328
594,594,Sounds of the big tenis,silence-removal/noises_without_silence/big_tenis1.wav,8.4353125,17.79,221.60804020100502
595,595,Sounds of the big tenis,silence-removal/noises_without_silence/big_tenis2.wav,15.3713125,33.54,209.00473933649292
596,596,Sounds of the big tenis,silence-removal/noises_without_silence/big_tenis3.wav,8.5304375,26.82,329.1044776119403
597,597,Sounds of the big tenis,silence-removal/noises_without_silence/big_tenis4.wav,44.372625,31.32,167.680608365019
598,598,Sounds of the big tenis,silence-removal/noises_without_silence/big_tenis5.wav,103.4245625,31.77,234.95524332926675
599,599,The sounds of a computer mouse,silence-removal/noises_without_silence/mouse1.wav,0.53675,42.28,181.48148148148152
600,600,The sounds of a computer mouse,silence-removal/noises_without_silence/mouse2.wav,22.0576875,33.75,179.2682926829268
601,601,The sounds of a computer mouse,silence-removal/noises_without_silence/mouse3.wav,2.504875,29.1,134.58251953125
602,602,The sounds of a computer mouse,silence-removal/noises_without_silence/mouse4.wav,0.572125,34.08,85.9375
603,603,The sounds of a computer mouse,silence-removal/noises_without_silence/mouse5.wav,0.72225,29.01,109.46044921875
604,604,The sound of the TV,silence-removal/noises_without_silence/TV1.wav,18.3594375,10.89,333.984375
605,605,The sound of the TV,silence-removal/noises_without_silence/TV2.wav,26.96,14.8,151.02739726027397
606,606,The sound of the TV,silence-removal/noises_without_silence/TV3.wav,98.5696875,30.95,187.6595744680851
607,607,The sound of the TV,silence-removal/noises_without_silence/TV4.wav,3.8639375,26.44,127.82608695652172
608,608,The sound of the TV,silence-removal/noises_without_silence/TV5.wav,32.191125,30.46,408.33333333333326
609,609,Keyboard sounds,silence-removal/noises_without_silence/Keyboard1.wav,4.4265625,24.31,126.0
610,610,Keyboard sounds,silence-removal/noises_without_silence/Keyboard3.wav,60.9553125,39.09,173.91304347826087
611,611,Keyboard sounds,silence-removal/noises_without_silence/Keyboard4.wav,28.8643125,33.81,161.4990234375
612,612,Keyboard sounds,silence-removal/noises_without_silence/Keyboard5.wav,30.90175,29.73,180.0
613,613,The sounds of the air conditioner,silence-removal/noises_without_silence/conditioner1.wav,35.8015625,28.9,141.76025390625
614,614,The sounds of the air conditioner,silence-removal/noises_without_silence/conditioner2.wav,24.058875,32.35,177.10843373493978
615,615,The sounds of the air conditioner,silence-removal/noises_without_silence/conditioner3.wav,60.282625,17.74,141.34615384615384
616,616,The sounds of the air conditioner,silence-removal/noises_without_silence/conditioner4.wav,61.5309375,31.34,282.6923076923077
617,617,The sounds of the air conditioner,silence-removal/noises_without_silence/conditioner5.wav,63.17725,16.23,262.5
618,618,Electric kettle sound,silence-removal/noises_without_silence/kettle1.wav,94.6255,22.89,167.680608365019
619,619,Electric kettle sound,silence-removal/noises_without_silence/kettle2.wav,44.0985625,23.58,264.07185628742513
620,620,Electric kettle sound,silence-removal/noises_without_silence/kettle3.wav,34.8345625,23.6,249.15254237288138
621,621,Electric kettle sound,silence-removal/noises_without_silence/kettle4.wav,57.501625,26.51,203.2258064516129
622,622,Electric kettle sound,silence-removal/noises_without_silence/kettle5.wav,57.0404375,27.61,200.45454545454547
623,623,The sounds of coins,silence-removal/noises_without_silence/coins1.wav,3.86625,40.69,140.89456869009584
624,624,The sounds of coins,silence-removal/noises_without_silence/coins2.wav,1.0998125,31.22,194.27312775330398
625,625,The sounds of coins,silence-removal/noises_without_silence/coins3.wav,0.7550625,21.37,113.04931640625
626,626,The sounds of coins,silence-removal/noises_without_silence/coins4.wav,40.9384375,39.52,161.4990234375
627,627,The sounds of coins,silence-removal/noises_without_silence/coins5.wav,1.050125,25.99,113.04931640625
628,628,The sound of the razor,silence-removal/noises_without_silence/razor1.wav,37.3874375,36.27,218.3168316831683
629,629,The sound of the razor,silence-removal/noises_without_silence/razor2.wav,19.9588125,25.63,273.91304347826093
630,630,The sound of the razor,silence-removal/noises_without_silence/razor3.wav,15.9955,31.77,172.94117647058826
631,631,The sound of the razor,silence-removal/noises_without_silence/razor4.wav,5.5596875,39.57,177.10843373493978
632,632,The sound of the razor,silence-removal/noises_without_silence/razor5.wav,106.80325,26.28,253.4482758620689
633,633,The sound of a hair clipper,silence-removal/noises_without_silence/hair_clipper1.wav,19.9878125,26.02,273.91304347826093
634,634,The sound of a hair clipper,silence-removal/noises_without_silence/hair_clipper2.wav,5.9943125,29.99,186.07594936708858
635,635,The sound of a hair clipper,silence-removal/noises_without_silence/hair_clipper3.wav,7.4454375,52.58,248.70466321243526
636,636,The sound of a hair clipper,silence-removal/noises_without_silence/hair_clipper4.wav,61.047375,26.12,127.45664739884391
637,637,The sound of a hair clipper,silence-removal/noises_without_silence/hair_clipper5.wav,106.8293125,26.74,134.45121951219508
638,638,Sounds of hockey,silence-removal/noises_without_silence/hockey1.wav,24.67425,21.38,227.319587628866
639,639,Sounds of hockey,silence-removal/noises_without_silence/hockey2.wav,38.4411875,34.22,302.05479452054794
640,640,Sounds of hockey,silence-removal/noises_without_silence/hockey3.wav,90.0153125,34.17,187.6595744680851
641,641,Sounds of hockey,silence-removal/noises_without_silence/hockey4.wav,0.5731875,23.48,123.81591796875
642,642,Sounds of hockey,silence-removal/noises_without_silence/hockey5.wav,48.8050625,32.28,177.64892578125
643,643,The sounds of a dove,silence-removal/noises_without_silence/dove1.wav,8.55225,37.22,156.11572265625
644,644,The sounds of a dove,silence-removal/noises_without_silence/dove2.wav,25.0934375,32.79,182.5095057034221
645,645,The sounds of a dove,silence-removal/noises_without_silence/dove3.wav,21.530375,28.52,152.0689655172414
646,646,The sounds of a dove,silence-removal/noises_without_silence/dove4.wav,31.1348125,33.72,290.13157894736844
647,647,The sounds of a dove,silence-removal/noises_without_silence/dove5.wav,21.5290625,15.7,421.0526315789474
648,648,The noise of the garbage truck,silence-removal/noises_without_silence/garbage_truck1.wav,31.0944375,22.83,331.57894736842104
649,649,The noise of the garbage truck,silence-removal/noises_without_silence/garbage_truck2.wav,43.483000000000004,22.06,159.7826086956522
650,650,The noise of the garbage truck,silence-removal/noises_without_silence/garbage_truck3.wav,69.4486875,27.64,226.15384615384616
651,651,The noise of the garbage truck,silence-removal/noises_without_silence/garbage_truck4.wav,6.700125,30.53,200.45454545454547
652,652,The noise of the garbage truck,silence-removal/noises_without_silence/garbage_truck5.wav,44.760125,22.57,196.0
653,653,The click of heels,silence-removal/noises_without_silence/heels1.wav,62.0891875,39.2,164.55223880597015
654,654,The click of heels,silence-removal/noises_without_silence/heels2.wav,7.732375,40.17,122.84122562674095
655,655,The click of heels,silence-removal/noises_without_silence/heels3.wav,17.8590625,42.97,184.51882845188285
656,656,The click of heels,silence-removal/noises_without_silence/heels4.wav,4.9896875,36.34,188.46153846153842
657,657,The click of heels,silence-removal/noises_without_silence/heels5.wav,12.6968125,37.9,168.96551724137933
658,658,The sound of knitting,silence-removal/noises_without_silence/knitting1.wav,54.6195625,43.3,162.73062730627305
659,659,The sound of knitting,silence-removal/noises_without_silence/knitting2.wav,30.48575,18.54,200.45454545454547
660,660,The sound of knitting,silence-removal/noises_without_silence/knitting3.wav,49.3065,24.48,198.64864864864865
661,661,The sound of knitting,silence-removal/noises_without_silence/knitting5.wav,42.4293125,51.08,159.7826086956522
662,662,The sound of the alarm clock,silence-removal/noises_without_silence/alarm_clock1.wav,21.461125,29.54,137.38317757009347
663,663,The sound of the alarm clock,silence-removal/noises_without_silence/alarm_clock2.wav,20.953875,23.2,156.93950177935943
664,664,The sound of the alarm clock,silence-removal/noises_without_silence/alarm_clock3.wav,15.21,28.08,162.13235294117646
665,665,The sound of the alarm clock,silence-removal/noises_without_silence/alarm_clock4.wav,4.1125,27.8,102.28271484375
666,666,The sound of the alarm clock,silence-removal/noises_without_silence/alarm_clock5.wav,3.106375,13.79,105.25059665871122
667,667,The sounds of shovels,silence-removal/noises_without_silence/shovels1.wav,6.809125,32.14,168.96551724137933
668,668,The sounds of shovels,silence-removal/noises_without_silence/shovels2.wav,1.7661875,15.91,131.64179104477608
669,669,The sounds of shovels,silence-removal/noises_without_silence/shovels3.wav,22.629125,30.62,169.61538461538458
670,670,The sounds of shovels,silence-removal/noises_without_silence/shovels4.wav,1.548,33.16,124.92917847025495
671,671,The sounds of shovels,silence-removal/noises_without_silence/shovels5.wav,58.2834375,47.69,199.18212890625
672,672,Highway,silence-removal/noises_without_silence/Highway1.wav,16.2283125,31.05,169.61538461538458
673,673,Highway,silence-removal/noises_without_silence/Highway2.wav,126.383375,28.34,239.67391304347825
674,674,Highway,silence-removal/noises_without_silence/Highway3.wav,97.179875,24.62,254.91329479768783
675,675,Highway,silence-removal/noises_without_silence/Highway4.wav,177.5565625,28.89,304.9041748046875
676,676,Highway,silence-removal/noises_without_silence/Highway5.wav,85.1706875,24.8,260.94674556213016
677,677,Dog barking,silence-removal/noises_without_silence/Dog1.wav,15.81975,21.82,428.1553398058253
678,678,Dog barking,silence-removal/noises_without_silence/Dog2.wav,86.1381875,27.26,441.0
679,679,Dog barking,silence-removal/noises_without_silence/Dog3.wav,4.6396875,36.21,150.732421875
680,680,Dog barking,silence-removal/noises_without_silence/Dog4.wav,13.38875,21.02,295.9731543624161
681,681,Dog barking,silence-removal/noises_without_silence/Dog5.wav,14.4225625,23.6,436.04736328125
682,682,The cat's meow,silence-removal/noises_without_silence/meow1.wav,1.039375,18.89,214.7651006711409
683,683,The cat's meow,silence-removal/noises_without_silence/meow2.wav,25.901375,23.01,441.4306640625
684,684,The cat's meow,silence-removal/noises_without_silence/meow3.wav,30.014375,33.61,432.35294117647067
685,685,The cat's meow,silence-removal/noises_without_silence/meow4.wav,22.149125,31.49,436.6336633663366
686,686,The cat's meow,silence-removal/noises_without_silence/meow5.wav,20.4625625,25.63,355.64516129032256
687,687,Night,silence-removal/noises_without_silence/night1.wav,27.9915625,28.0,286.3636363636364
688,688,Night,silence-removal/noises_without_silence/night2.wav,4.60125,16.67,400.0
689,689,Night,silence-removal/noises_without_silence/night3.wav,23.3088125,16.27,250.5681818181818
690,690,Night,silence-removal/noises_without_silence/night4.wav,12.979875,30.2,173.62204724409452
691,691,Night,silence-removal/noises_without_silence/night5.wav,63.1369375,53.65,206.07476635514016
692,692,Sounds of a tattoo machine,silence-removal/noises_without_silence/tattoo1.wav,60.5505,40.57,275.625
693,693,Sounds of a tattoo machine,silence-removal/noises_without_silence/tattoo2.wav,6.1009375,37.15,135.69230769230768
694,694,Sounds of a tattoo machine,silence-removal/noises_without_silence/tattoo3.wav,16.246875,51.09,123.52941176470587
695,695,Sounds of a tattoo machine,silence-removal/noises_without_silence/tattoo4.wav,9.7578125,32.14,108.08823529411764
696,696,Sounds of a tattoo machine,silence-removal/noises_without_silence/tattoo5.wav,120.0103125,39.14,277.3584905660377
697,697,The sound of chair,silence-removal/noises_without_silence/chair1.wav,5.2828125,33.16,254.91329479768783
698,698,The sound of chair,silence-removal/noises_without_silence/chair2.wav,10.9460625,41.42,150.732421875
699,699,The sound of chair,silence-removal/noises_without_silence/chair3.wav,2.0996875,31.44,134.45121951219508
700,700,The sound of chair,silence-removal/noises_without_silence/chair4.wav,37.8238125,27.08,400.9090909090909
701,701,The sound of chair,silence-removal/noises_without_silence/chair5.wav,3.4989375,23.54,123.81591796875
702,702,Beeps,silence-removal/noises_without_silence/Beeps1.wav,7.1339999999999995,19.17,317.2661870503597
703,703,Beeps,silence-removal/noises_without_silence/Beeps2.wav,3.7363125,27.56,220.5
704,704,Beeps,silence-removal/noises_without_silence/Beeps3.wav,5.22475,23.59,397.2972972972973
705,705,Beeps,silence-removal/noises_without_silence/Beeps4.wav,7.1081875,18.18,386.84210526315786
706,706,Beeps,silence-removal/noises_without_silence/Beeps5.wav,6.7745,28.14,292.6829268292683
707,707,The sounds of glass bottles,silence-removal/noises_without_silence/glass_bottles1.wav,2.8346875,21.3,177.64892578125
708,708,The sounds of glass bottles,silence-removal/noises_without_silence/glass_bottles2.wav,8.24125,32.04,136.11111111111111
709,709,The sounds of glass bottles,silence-removal/noises_without_silence/glass_bottles3.wav,5.8325625,36.69,166.88232421875
710,710,The sounds of glass bottles,silence-removal/noises_without_silence/glass_bottles5.wav,3.8484375,21.07,177.10843373493978
711,711,The clock strikes,silence-removal/noises_without_silence/clock_strikes1.wav,14.7614375,14.24,301.8867924528302
712,712,The clock strikes,silence-removal/noises_without_silence/clock_strikes2.wav,51.256375,26.51,288.23529411764713
713,713,The clock strikes,silence-removal/noises_without_silence/clock_strikes3.wav,50.804375,26.59,201.36986301369862
714,714,The clock strikes,silence-removal/noises_without_silence/clock_strikes4.wav,71.9110625,29.19,242.3076923076923
715,715,The clock strikes,silence-removal/noises_without_silence/clock_strikes5.wav,16.246,31.25,282.6923076923077
716,716,The sound of popcorn,silence-removal/noises_without_silence/popcorn1.wav,21.0399375,72.49,166.88232421875
717,717,The sound of popcorn,silence-removal/noises_without_silence/popcorn2.wav,14.14375,25.55,155.8303886925795
718,718,The sound of popcorn,silence-removal/noises_without_silence/popcorn3.wav,34.0375625,29.79,138.24451410658307
719,719,The sound of popcorn,silence-removal/noises_without_silence/popcorn4.wav,34.0375625,29.79,138.24451410658307
720,720,The sound of popcorn,silence-removal/noises_without_silence/popcorn5.wav,82.093875,32.46,214.7651006711409
721,721,The sound of chips crunching,silence-removal/noises_without_silence/chips_crunching1.wav,10.933,43.25,154.1958041958042
722,722,The sound of chips crunching,silence-removal/noises_without_silence/chips_crunching2.wav,13.893875,44.67,179.2682926829268
723,723,The sound of chips crunching,silence-removal/noises_without_silence/chips_crunching3.wav,0.79425,30.15,114.84375
724,724,The sound of chips crunching,silence-removal/noises_without_silence/chips_crunching4.wav,7.8316875,47.88,264.07185628742513
725,725,The sound of chips crunching,silence-removal/noises_without_silence/chips_crunching5.wav,2.41075,32.15,156.11572265625
726,726,Sounds of opening a packet of chips,silence-removal/noises_without_silence/opening_packet1.wav,5.8311875,35.16,178.7709497206704
727,727,Sounds of opening a packet of chips,silence-removal/noises_without_silence/opening_packet2.wav,1.2144375,35.67,128.19767441860466
728,728,Sounds of opening a packet of chips,silence-removal/noises_without_silence/opening_packet3.wav,70.3025625,41.8,268.90243902439016
729,729,Sounds of opening a packet of chips,silence-removal/noises_without_silence/opening_packet4.wav,3.7110000000000003,33.02,139.9658203125
730,730,Sounds of opening a packet of chips,silence-removal/noises_without_silence/opening_packet5.wav,46.642875,36.37,150.732421875
731,731,The sound of music,silence-removal/noises_without_silence/music1.wav,114.768125,14.71,329.1044776119403
732,732,The sound of music,silence-removal/noises_without_silence/music2.wav,59.7788125,17.38,352.8
733,733,The sound of music,silence-removal/noises_without_silence/music3.wav,118.2840625,15.84,355.64516129032256
734,734,The sound of music,silence-removal/noises_without_silence/music4.wav,153.7481875,15.82,344.53125
735,735,The sound of music,silence-removal/noises_without_silence/music5.wav,42.6566875,22.33,329.1044776119403
736,736,Bigben's clock sounds,silence-removal/noises_without_silence/Bigben1.wav,26.7556875,19.36,200.45454545454547
737,737,Bigben's clock sounds,silence-removal/noises_without_silence/Bigben2.wav,58.6656875,23.8,225.0
738,738,Bigben's clock sounds,silence-removal/noises_without_silence/Bigben3.wav,21.5465625,22.26,304.1379310344828
739,739,Bigben's clock sounds,silence-removal/noises_without_silence/Bigben4.wav,85.6530625,24.82,350.0
740,740,Bigben's clock sounds,silence-removal/noises_without_silence/Bigben5.wav,40.5774375,26.0,217.24137931034485
741,741,Sounds of the market,silence-removal/noises_without_silence/market1.wav,70.1660625,31.2,355.64516129032256
742,742,Sounds of the market,silence-removal/noises_without_silence/market2.wav,103.9153125,23.61,383.4782608695652
743,743,Sounds of the market,silence-removal/noises_without_silence/market3.wav,149.9689375,20.73,404.5871559633028
744,744,Sounds of the market,silence-removal/noises_without_silence/market4.wav,65.2058125,31.25,302.05479452054794
745,745,Sounds of the market,silence-removal/noises_without_silence/market5.wav,81.3888125,36.95,247.7528089887641
746,746,The sound station,silence-removal/noises_without_silence/station1.wav,42.1955,26.19,216.17647058823533
747,747,The sound station,silence-removal/noises_without_silence/station2.wav,66.3009375,23.32,227.319587628866
748,748,The sound station,silence-removal/noises_without_silence/station3.wav,88.7096875,23.91,306.84814453125
749,749,The sound station,silence-removal/noises_without_silence/station4.wav,17.9386875,23.71,188.46153846153842
750,750,The sound station,silence-removal/noises_without_silence/station5.wav,109.977125,28.75,209.94873046875
751,751,Announcement at the train station,silence-removal/noises_without_silence/Announcement_train1.wav,21.7085625,19.29,275.625
752,752,Announcement at the train station,silence-removal/noises_without_silence/Announcement_train2.wav,7.195375,48.43,352.8
753,753,Announcement at the train station,silence-removal/noises_without_silence/Announcement_train3.wav,60.1750625,28.06,199.21875
754,754,Announcement at the train station,silence-removal/noises_without_silence/Announcement_train4.wav,40.00675,25.6,213.0434782608696
755,755,Announcement at the train station,silence-removal/noises_without_silence/Announcement_train5.wav,5.301125,23.94,262.5
756,756,pump,silence-removal/noises_without_silence/pump1.wav,32.2760625,33.86,220.5
757,757,pump,silence-removal/noises_without_silence/pump2.wav,30.839625,24.2,217.24137931034485
758,758,pump,silence-removal/noises_without_silence/pump3.wav,46.8768125,30.7,168.3206106870229
759,759,pump,silence-removal/noises_without_silence/pump4.wav,9.434125,17.16,166.88232421875
760,760,pump,silence-removal/noises_without_silence/pump5.wav,44.3820625,16.76,186.86440677966098
761,761,Sounds of the aquapark,silence-removal/noises_without_silence/aquapark1.wav,117.50175,26.12,319.5652173913044
762,762,Sounds of the aquapark,silence-removal/noises_without_silence/aquapark2.wav,26.66925,25.84,218.3168316831683
763,763,Sounds of the aquapark,silence-removal/noises_without_silence/aquapark3.wav,47.486625,26.33,242.24853515625
764,764,Sounds of the aquapark,silence-removal/noises_without_silence/aquapark4.wav,58.82775,27.8,220.71533203125
765,765,Sounds of the aquapark,silence-removal/noises_without_silence/aquapark5.wav,119.8794375,18.44,252.0
766,766,Sounds of the feast,silence-removal/noises_without_silence/feast1.wav,203.252625,32.89,275.625
767,767,Sounds of the feast,silence-removal/noises_without_silence/feast2.wav,10.6850625,46.39,139.9658203125
768,768,Sounds of the feast,silence-removal/noises_without_silence/feast3.wav,63.3539375,36.38,264.07185628742513
769,769,Sounds of the feast,silence-removal/noises_without_silence/feast4.wav,119.9575,34.38,277.3584905660377
770,770,Sounds of the feast,silence-removal/noises_without_silence/feast5.wav,26.8245,31.03,393.75
771,771,Lab sounds,silence-removal/noises_without_silence/lab1.wav,90.1150625,20.39,168.96551724137933
772,772,Lab sounds,silence-removal/noises_without_silence/lab2.wav,29.4355,17.58,182.98755186721993
773,773,Lab sounds,silence-removal/noises_without_silence/lab3.wav,60.6046875,19.46,165.78947368421052
774,774,Lab sounds,silence-removal/noises_without_silence/lab4.wav,32.132,20.11,173.62204724409452
775,775,Lab sounds,silence-removal/noises_without_silence/lab5.wav,64.6976875,23.19,213.0434782608696
776,776,Sounds of the Oriental Bazaar,silence-removal/noises_without_silence/Oriental_Bazaar1.wav,65.2058125,31.25,302.05479452054794
777,777,Sounds of the Oriental Bazaar,silence-removal/noises_without_silence/Oriental_Bazaar2.wav,73.823625,26.98,383.4782608695652
778,778,Sounds of the Oriental Bazaar,silence-removal/noises_without_silence/Oriental_Bazaar3.wav,63.0841875,31.15,310.5633802816901
779,779,Sounds of the Oriental Bazaar,silence-removal/noises_without_silence/Oriental_Bazaar4.wav,81.3888125,36.95,247.7528089887641
780,780,Sounds of the Oriental Bazaar,silence-removal/noises_without_silence/Oriental_Bazaar5.wav,299.5330625,27.71,383.4782608695652
781,781,Kitchen sounds,silence-removal/noises_without_silence/Kitchen1.wav,138.624625,21.6,352.8
782,782,Kitchen sounds,silence-removal/noises_without_silence/Kitchen2.wav,110.028125,30.8,234.5744680851064
783,783,Kitchen sounds,silence-removal/noises_without_silence/Kitchen3.wav,97.803125,29.03,258.2817386936497
784,784,Kitchen sounds,silence-removal/noises_without_silence/Kitchen4.wav,58.87825,29.18,232.10526315789474
785,785,Kitchen sounds,silence-removal/noises_without_silence/Kitchen5.wav,338.914375,29.46,295.9731543624161
786,786,Sounds of rearranging dishes,silence-removal/noises_without_silence/rearranging_dishes1.wav,93.6588125,39.88,206.07476635514016
787,787,Sounds of rearranging dishes,silence-removal/noises_without_silence/rearranging_dishes2.wav,12.972000000000001,17.8,154.1958041958042
788,788,Sounds of rearranging dishes,silence-removal/noises_without_silence/rearranging_dishes3.wav,32.9540625,30.8,242.24853515625
789,789,Sounds of rearranging dishes,silence-removal/noises_without_silence/rearranging_dishes4.wav,14.42225,38.75,166.41509433962264
790,790,Sounds of rearranging dishes,silence-removal/noises_without_silence/rearranging_dishes5.wav,30.145875,31.81,205.11627906976744
791,791,Sounds of the Church,silence-removal/noises_without_silence/Church1.wav,40.61475,23.74,424.0384615384616
792,792,Sounds of the Church,silence-removal/noises_without_silence/Church2.wav,22.5663125,17.08,223.85786802030458
793,793,Sounds of the Church,silence-removal/noises_without_silence/Church3.wav,113.517375,18.02,312.7659574468085
794,794,Sounds of the Church,silence-removal/noises_without_silence/Church4.wav,11.8149375,19.21,262.5
795,795,Sounds of the Church,silence-removal/noises_without_silence/Church5.wav,165.02975,21.24,395.0617283950617
796,796,Sounds of breaking dishes,silence-removal/noises_without_silence/breaking_dishes1.wav,1.35375,26.8,98.0
797,797,Sounds of breaking dishes,silence-removal/noises_without_silence/breaking_dishes2.wav,2.87725,29.21,166.41509433962264
798,798,Sounds of breaking dishes,silence-removal/noises_without_silence/breaking_dishes3.wav,2.1816875,22.55,154.1958041958042
799,799,Sounds of breaking dishes,silence-removal/noises_without_silence/breaking_dishes4.wav,3.77925,19.55,247.7528089887641
800,800,Sounds of breaking dishes,silence-removal/noises_without_silence/breaking_dishes5.wav,3.083625,16.46,185.29411764705884
801,801,The sound of zoo,silence-removal/noises_without_silence/sound_zoo1.wav,13.8848125,28.82,269.1650390625
802,802,The sound of zoo,silence-removal/noises_without_silence/sound_zoo2.wav,129.7945625,28.39,180.7377049180328
803,803,The sound of zoo,silence-removal/noises_without_silence/sound_zoo3.wav,7.4069375,25.95,212.0192307692308
804,804,The sound of zoo,silence-removal/noises_without_silence/sound_zoo4.wav,22.2684375,22.65,308.3916083916084
805,805,The sound of zoo,silence-removal/noises_without_silence/sound_zoo5.wav,91.739125,35.89,326.6666666666667
806,806,The sound of the whistle,silence-removal/noises_without_silence/whistle1.wav,8.6449375,28.43,123.81591796875
807,807,The sound of the whistle,silence-removal/noises_without_silence/whistle2.wav,4.7936875,30.18,93.23467230443974
808,808,The sound of the whistle,silence-removal/noises_without_silence/whistle3.wav,1.331375,17.81,154.73684210526315
809,809,The sound of the whistle,silence-removal/noises_without_silence/whistle4.wav,7.8685625,18.83,340.4255319148936
810,810,The sound of the whistle,silence-removal/noises_without_silence/whistle5.wav,4.5131875,18.88,137.8125
811,811,The sound of the pet shop,silence-removal/noises_without_silence/pet_shop1.wav,54.4475,36.95,267.27272727272725
812,812,The sound of the pet shop,silence-removal/noises_without_silence/pet_shop2.wav,119.630125,23.64,209.00473933649292
813,813,The sound of the pet shop,silence-removal/noises_without_silence/pet_shop3.wav,105.2205,37.43,203.2258064516129
814,814,The sound of the pet shop,silence-removal/noises_without_silence/pet_shop4.wav,44.770625,39.88,198.64864864864865
815,815,The sound of the pet shop,silence-removal/noises_without_silence/pet_shop5.wav,32.3818125,39.01,386.84210526315786
816,816,Sounds of morning in the village,silence-removal/noises_without_silence/morning_village1.wav,21.32575,13.08,308.3916083916084
817,817,Sounds of morning in the village,silence-removal/noises_without_silence/morning_village2.wav,62.8371875,46.65,161.53846153846158
818,818,Sounds of morning in the village,silence-removal/noises_without_silence/morning_village3.wav,43.6928125,24.38,315.0
819,819,Sounds of morning in the village,silence-removal/noises_without_silence/morning_village4.wav,39.848875,25.9,246.36871508379892
820,820,Sounds of morning in the village,silence-removal/noises_without_silence/morning_village5.wav,393.5764375,31.31,396.6942148760331
821,821,Baby sound,silence-removal/noises_without_silence/Baby_sound1.wav,66.46475,25.18,446.81396484375
822,822,Baby sound,silence-removal/noises_without_silence/Baby_sound2.wav,12.0185,38.92,272.22222222222223
823,823,Baby sound,silence-removal/noises_without_silence/Baby_sound3.wav,12.0185,38.92,272.22222222222223
824,824,Baby sound,silence-removal/noises_without_silence/Baby_sound4.wav,5.1991875,18.14,191.7391304347826
825,825,Baby sound,silence-removal/noises_without_silence/Baby_sound5.wav,20.8669375,31.28,358.5365853658536
